experiment_id;dataset;seed;split;approach;finalScore;measure;incumbent
4295;tmc2007;42;9;bohb;0.3951712244395171;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=23, P=Harmonic score, Is=726) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1361;education1;42;3;smac;0.2828333753466095;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.40607052070527944) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1275;enron-f;42;5;bf;0.6233269598470363;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.7109375) - weka.classifiers.meta.Bagging(P=100, S=1, I=55, O=true) - 
2821;reference1;42;0;smac;0.5243838489774515;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.29793479004998813) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
200;bibtex;42;3;hb;0.34188595600037197;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.24022371641008924) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
71;arts1;42;2;hb;0.2782033485187508;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.6706739241584062) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
1401;computers1;42;7;hb;0.1370588577978082;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=91, P=Harmonic score, Is=1096) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2269;enron-f;42;6;ggp;0.25331790987390623;FMacroAvgL;meka.classifiers.multilabel.meta.RandomSubspaceML(P=65, A=45, I=50) - meka.classifiers.multilabel.CC() - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=47) - 
3350;reference1;42;4;ggp;0.4485934157167037;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
2318;mediamill;42;1;bohb;0.5500920057248007;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.371564646098466) - weka.classifiers.trees.J48(A=false, B=false, S=false, C=0.25, U=false, J=false, M=2.0, O=false) - 
4240;science1;42;9;smac;0.25451092117758783;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.4725304871802948) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
3980;society1;42;3;ggp;0.3814968814968815;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1903;entertainment1;42;6;bohb;0.36828976298155247;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.3461594814906645) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
4104;social1;42;8;bohb;0.2352326262017165;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.6016587646325637) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
727;flags;42;0;random;0.7102913804461791;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=34, I=26) - meka.classifiers.multilabel.BRq(P=0.7807853653548575) - weka.classifiers.trees.J48(A=false, B=true, S=true, C=0.9902749835675609, U=false, J=true, M=49, O=true) - 
3992;tmc2007;42;4;smac;0.2827821202272322;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.39536902744299196) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2668;scene;42;1;hb;0.7555127804424568;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.45059461743454815) - weka.classifiers.trees.RandomForest(depth=8, depthActivator=0, I=36, K=29, featuresActivator=1) - 
710;education1;42;1;hb;0.4969806763285024;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.6723317860093017) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3713;scene;42;6;smac;0.7828492392807744;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=95, I=32) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
1165;education1;42;4;smac;0.26673791711198186;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
802;entertainment1;42;1;random;0.0;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=57, I=13) - meka.classifiers.multilabel.FW() - weka.classifiers.rules.ZeroR() - 
177;bibtex;42;2;bohb;0.31660058645972877;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=82, P=Hamming score, Is=896) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
3321;society1;42;0;bohb;0.37199690002583313;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
887;bookmarks;42;5;hb;0.04919137466307277;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1025;birds;42;6;smac;0.3957262036209405;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=32, P=Levenshtein distance, Is=1184) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
719;business1;42;4;bohb;0.7438561735617918;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=59, P=Exact match, Is=1303) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
870;birds;42;3;ggp;0.4935064935064935;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=71, P=One error, Is=317) - weka.classifiers.lazy.LWL(U=4, K=-1) - weka.classifiers.lazy.IBk(E=false, X=false, I=true, K=1) - 
2425;reference1;42;2;hb;0.5281029472810304;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.4860497152821248) - weka.classifiers.trees.DecisionStump() - 
3163;llog-f;42;7;bohb;0.2327272727272727;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=98, P=F1 (macro averaged by label), Is=324) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
668;bibtex;42;5;bohb;0.42333019755409224;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=70, P=Micro Precision, Is=920) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
57;bibtex;42;0;bohb;0.43667245733422216;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.5344822281475845) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
699;business1;42;4;hb;0.0927613521283127;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2626812342493593) - weka.classifiers.trees.DecisionStump() - 
1796;entertainment1;42;2;ggp;0.17503393544390272;FMacroAvgL;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
2468;llog-f;42;5;bohb;0.1743313763861709;FMacroAvgD;meka.classifiers.multilabel.MLCBMaD(size=18, threshold=0.10107029348026886) - meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
432;bookmarks;42;1;smac;6.538094344395395E-4;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
2829;social1;42;0;bohb;0.420019382890671;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.44750635725456656) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2823;scene;42;4;random;0.7814661134163207;FMacroAvgD;meka.classifiers.multilabel.meta.EnsembleML(P=46, I=36) - meka.classifiers.multilabel.PS(P=0, N=2) - weka.classifiers.meta.RandomCommittee(S=1, I=40) - weka.classifiers.trees.RandomForest(depth=4, depthActivator=1, I=106, K=31, featuresActivator=1) - 
4257;society1;42;9;ggp;0.3989483765173851;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
2185;flags;42;5;bohb;0.6962025316455697;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.34739656074223013) - weka.classifiers.rules.DecisionTable(S=GreedyStepwise, E=acc, X=4.0, I=false) - 
101;bibtex;42;0;hb;0.46407185628742514;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.3341204453012014) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
2782;genbase;42;9;random;0.9841269841269842;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=17, I=30) - meka.classifiers.multilabel.CT(Iy=14, P=Exact match, X=None, H=-1, Is=457, L=2) - weka.classifiers.functions.SMO(C=0.6322548758758554, M=true, N=0) - weka.classifiers.functions.supportVector.RBFKernel(G=0.7921053526997897) - 
2189;flags;42;5;smac;0.5853382643950595;FMacroAvgL;meka.classifiers.multilabel.meta.BaggingML(P=82, I=22) - meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
468;arts1;42;7;bf;0.5011865211200759;FMicroAvg;meka.classifiers.multilabel.PSt(P=4, N=3) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2816;mediamill;42;9;bf;0.5525241769912664;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.20468750000000002) - weka.classifiers.trees.REPTree(P=false, depthActivator=1, V=0.0750025, L=19, M=36) - 
1891;flags;42;4;hb;0.7741935483870968;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=34, I=49) - meka.classifiers.multilabel.MCC(Iy=10.0, P=Exact match, Is=0.0) - weka.classifiers.meta.ClassificationViaRegression() - 
2518;health1;42;5;smac;0.40647256728778514;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
3513;science1;42;5;bohb;0.4269421610012588;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.2938435383242634) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3216;reference1;42;2;smac;0.4582366589327146;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
1521;birds;42;8;smac;0.5283018867924528;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=83, P=Jaccard index, Is=855) - weka.classifiers.meta.RandomSubSpace(P=0.5, S=1, I=10.0) - weka.classifiers.lazy.IBk(E=false, X=false, I=false, K=1.0) - 
2118;mediamill;42;0;bohb;0.6096976461705131;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=90, P=Micro Precision, Is=1270) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
3982;social1;42;7;smac;0.4148945512694493;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.23874493806907693) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2874;llog-f;42;4;ggp;0.05788317334551714;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.rules.PART(R=false, B=true, M=3, N=4) - 
831;education1;42;0;smac;0.24772190347620657;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
2687;genbase;42;5;ggp;0.5555555555555556;FMacroAvgL;meka.classifiers.multilabel.CT(Iy=11, P=Hamming loss, X=Hbf, H=-1, Is=646, L=3) - weka.classifiers.lazy.IBk(E=true, X=false, I=true, K=29) - 
2440;health1;42;5;bohb;0.32422318155404006;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.6276879403074228) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
4064;tmc2007;42;8;bf;0.2416834319900394;FMacroAvgL;meka.classifiers.multilabel.LC() - weka.classifiers.trees.RandomTree(backActivator=0, depth=0, U=true, depthActivator=0, K=26, featuresActivator=1, M=40, N=0) - 
2045;flags;42;4;bohb;0.7210884353741497;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=58, I=29) - meka.classifiers.multilabel.BRq(P=0.2783205819578717) - weka.classifiers.trees.DecisionStump() - 
773;education1;42;1;bohb;0.28330047873838354;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=73, P=AUROC (macro averaged), Is=861) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
2014;education1;42;8;smac;0.20087731467892384;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7380414450462042) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2698;mediamill;42;3;ggp;0.5024373319716909;FMacroAvgD;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
171;arts1;42;2;hb;0.4229030637870417;FMicroAvg;meka.classifiers.multilabel.MCC(Iy=85, P=Exact match, Is=174) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
2029;enron-f;42;6;ggp;0.5066660463719286;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.LogitBoost() - 
3784;medical;42;8;ggp;0.3535337028591717;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.LogitBoost() - 
1405;bookmarks;42;7;smac;6.945741975840191E-4;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
150;arts1;42;5;bf;0.2907936336244703;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=2, N=1) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4069;yeast;42;4;smac;0.4680719148291443;FMacroAvgL;meka.classifiers.multilabel.FW() - weka.classifiers.meta.ClassificationViaRegression() - 
4086;yeast;42;7;bf;0.6775631500742941;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.44843750000000004) - weka.classifiers.meta.RandomCommittee(S=1, I=6) - weka.classifiers.trees.RandomForest(depth=9, depthActivator=1, I=163, K=26, featuresActivator=1) - 
1460;computers1;42;6;ggp;0.41801478264500797;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
3814;mediamill;42;8;ggp;0.5334718794648656;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
1572;flags;42;5;random;0.6949839172830862;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=34, I=26) - meka.classifiers.multilabel.BRq(P=0.7807853653548575) - weka.classifiers.trees.J48(A=false, B=true, S=true, C=0.9902749835675609, U=false, J=true, M=49, O=true) - 
140;bookmarks;42;0;bohb;0.07454208190322459;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
1220;entertainment1;42;1;smac;0.352952261735359;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.40607052070527944) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
878;bookmarks;42;2;ggp;0.0;FMicroAvg;meka.classifiers.multilabel.MLCBMaD(size=14, threshold=0.9507143077766118) - meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1190;education1;42;5;bohb;0.2869809602976686;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
3843;social1;42;3;ggp;0.015508684863523574;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
3589;yeast;42;4;random;0.6580867250288738;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=30, I=28) - meka.classifiers.multilabel.RAkEL(P=2, M=8, N=3) - weka.classifiers.meta.Bagging(P=21, S=1, I=12, O=false) - 
23;birds;42;1;bf;0.28329670329670337;FMacroAvgD;meka.classifiers.multilabel.FW() - weka.classifiers.meta.RandomCommittee(S=1, I=6) - weka.classifiers.trees.RandomTree(backActivator=1, depth=0, U=true, depthActivator=0, K=0, featuresActivator=0, M=24, N=4) - 
1921;genbase;42;1;smac;0.9775280898876404;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.4451232873158376) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
1303;computers1;42;5;smac;0.1203337568041646;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7861921938995741) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1045;emotions;42;2;hb;0.6367713004484306;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.EnsembleML(P=31, I=32) - meka.classifiers.multilabel.CT(Iy=10.0, P=Exact match, X=lbf, H=0, Is=0.0, L=1.0) - weka.classifiers.meta.ClassificationViaRegression() - 
723;education1;42;3;bf;0.5280863218026024;FMicroAvg;meka.classifiers.multilabel.PS(P=0, N=0) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
947;education1;42;2;bohb;0.22626262626262625;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
2699;recreation1;42;3;bohb;0.49898582688230053;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.35789245930675195) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3288;medical;42;5;ggp;0.37618506493506504;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.LogitBoost() - 
146;computers1;42;0;bf;0.32011918960491687;FMacroAvgL;meka.classifiers.multilabel.PS(P=2, N=3) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3618;recreation1;42;5;ggp;0.27194860813704497;FMicroAvg;meka.classifiers.multilabel.BCC(X=Hbf) - weka.classifiers.trees.RandomTree(backActivator=0, depth=7, U=false, depthActivator=0, K=2, featuresActivator=0, M=37, N=1) - 
1439;computers1;42;4;ggp;0.0209875953438749;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
2770;social1;42;2;bf;0.20295380580237682;FMacroAvgL;meka.classifiers.multilabel.PSt(P=2, N=2) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
3965;society1;42;7;bf;0.46470092670598145;FMicroAvg;meka.classifiers.multilabel.RAkELd(P=5, N=0) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
2761;science1;42;3;bf;0.25589387870254826;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7765625) - weka.classifiers.functions.VotedPerceptron(E=2.128571428571428, I=6, M=13481) - 
3108;science1;42;4;hb;0.2077820313434622;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
4045;society1;42;4;smac;0.37142857142857144;FMicroAvg;meka.classifiers.multilabel.MajorityLabelset() - 
4021;yeast;42;3;bohb;0.6805096743747051;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=63, I=29) - meka.classifiers.multilabel.RAkEL(P=2, M=8, N=3) - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
1773;medical;42;0;hb;0.8159863945578233;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=17, I=29) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
4271;social1;42;9;smac;0.38595505617977527;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.31590636392041793) - weka.classifiers.trees.RandomTree(backActivator=0, depth=2, U=false, depthActivator=0, K=2, featuresActivator=0, M=1.0, N=0.0) - 
1525;genbase;42;3;bf;1.0;FMicroAvg;meka.classifiers.multilabel.BR() - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=2.2142857142857144, L=false) - 
1660;entertainment1;42;5;random;0.0;FMicroAvg;meka.classifiers.multilabel.meta.MBR() - meka.classifiers.multilabel.BR() - weka.classifiers.meta.Vote(R=MIN, S=1) - 
4025;tmc2007;42;7;bf;0.35404068169323805;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.40156250000000004) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
265;bibtex;42;7;bf;0.4311527956596811;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.30781250000000004) - weka.classifiers.functions.SMO(C=1.0, M=true, N=0) - weka.classifiers.functions.supportVector.Puk(S=2.1496093750000003, O=0.5687500000000001) - 
1453;entertainment1;42;2;smac;0.3619585110070817;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.5726520503419239) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3058;medical;42;5;smac;0.9037414965986396;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=43, P=F1 (micro averaged), Is=1337) - weka.classifiers.rules.JRip(P=false, E=false, N=2.0, O=2.0) - 
2140;entertainment1;42;5;smac;0.40675600884182;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.EnsembleML(P=54, I=22) - meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
449;entertainment1;42;0;bf;0.6681914264582632;FMacroAvgD;meka.classifiers.multilabel.LC() - weka.classifiers.bayes.NaiveBayesMultinomial() - 
28;arts1;42;2;random;0.24501557632398752;FMacroAvgD;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
654;business1;42;4;random;0.6695945945945946;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
2361;genbase;42;9;bf;0.6525965118557712;FMacroAvgL;meka.classifiers.multilabel.BCC(X=X) - weka.classifiers.functions.Logistic(R=2.5080828368671284) - 
1608;genbase;42;4;bf;0.6666666666666666;FMacroAvgL;meka.classifiers.multilabel.RAkELd(P=4, N=5) - weka.classifiers.meta.MultiClassClassifier() - 
2573;scene;42;1;bohb;0.7385892116182572;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=33, I=28) - meka.classifiers.multilabel.LC() - weka.classifiers.meta.ClassificationViaRegression() - 
1927;recreation1;42;0;hb;0.47232985685830553;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.7409010580613341) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
3258;tmc2007;42;1;hb;0.032847456250761305;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.7642486466819755) - weka.classifiers.rules.ZeroR() - 
2193;medical;42;2;hb;0.2952339148610335;FMacroAvgL;meka.classifiers.multilabel.MCC(Iy=79, P=AUPRC (macro averaged), Is=575) - weka.classifiers.meta.AttributeSelectedClassifier(S=weka.attributeSelection.BestFirst, E=weka.attributeSelection.CfsSubsetEval) - 
993;business1;42;6;bohb;0.7467296010560927;FMacroAvgD;meka.classifiers.multilabel.MCC(Iy=14, P=Hamming score, Is=1168) - weka.classifiers.trees.RandomForest(depth=2, depthActivator=0, I=10.0, K=2, featuresActivator=0) - 
3896;society1;42;4;ggp;0.40040332972793335;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
61;business1;42;0;bf;0.8146167557932233;FMacroAvgD;meka.classifiers.multilabel.PSt(P=3, N=4) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
4067;social1;42;7;ggp;0.3962269449057231;FMacroAvgD;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
3531;society1;42;1;smac;0.02482702482702483;FMacroAvgL;meka.classifiers.multilabel.MajorityLabelset() - 
3678;tmc2007;42;0;smac;0.36070709330946527;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.6006369141442329) - weka.classifiers.rules.ZeroR() - 
3099;tmc2007;42;1;bf;0.3733420131825209;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.LC() - weka.classifiers.trees.RandomTree(backActivator=0, depth=20, U=false, depthActivator=1, K=0, featuresActivator=0, M=5, N=0) - 
4122;science1;42;9;smac;0.20669781931464182;FMacroAvgD;meka.classifiers.multilabel.MajorityLabelset() - 
4129;society1;42;5;ggp;0.023849082727587397;FMacroAvgL;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
1052;bibtex;42;6;smac;0.42865566037735847;FMicroAvg;meka.classifiers.multilabel.CCq(P=0.45406707928521184) - weka.classifiers.functions.SMO(C=1.0, M=false, N=0) - weka.classifiers.functions.supportVector.NormalizedPolyKernel(E=1.0, L=false) - 
1672;enron-f;42;6;bohb;0.5717116543587131;FMacroAvgD;meka.classifiers.multilabel.meta.BaggingML(P=24, I=43) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
3200;science1;42;3;bohb;0.42371448320126376;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.3329688163666623) - weka.classifiers.functions.VotedPerceptron(E=1.0, I=1.0, M=10000.0) - 
533;arts1;42;7;random;0.211704834605598;FMicroAvg;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.meta.BaggingMLdup(P=81, I=12) - meka.classifiers.multilabel.PS(P=1, N=3) - weka.classifiers.rules.OneR(B=18) - 
512;education1;42;0;bohb;0.11329892710825759;FMacroAvgL;meka.classifiers.multilabel.CCq(P=0.2336599907091136) - weka.classifiers.trees.DecisionStump() - 
1838;emotions;42;6;smac;0.7201588250930356;FMacroAvgL;meka.classifiers.multilabel.meta.SubsetMapper() - meka.classifiers.multilabel.FW() - weka.classifiers.functions.SMO(C=0.72107558927021, M=false, N=1) - weka.classifiers.functions.supportVector.Puk(S=0.591195930628319, O=0.18750164222828467) - 
4199;society1;42;7;bohb;0.4768392370572207;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=93, I=45) - meka.classifiers.multilabel.RAkEL(P=2, M=4, N=3) - weka.classifiers.bayes.NaiveBayesMultinomial() - 
1378;computers1;42;3;ggp;0.4143089430894309;FMicroAvg;meka.classifiers.multilabel.BRq(P=0.5554487389334699) - weka.classifiers.meta.Vote(R=MAX, S=1) - 
4297;yeast;42;7;smac;0.6585127201565558;FMicroAvg;meka.classifiers.multilabel.meta.BaggingML(P=48, I=43) - meka.classifiers.multilabel.CCq(P=0.8) - weka.classifiers.meta.ClassificationViaRegression() - 
2514;genbase;42;4;ggp;0.6666666666666666;FMacroAvgL;meka.classifiers.multilabel.BCC(X=I) - weka.classifiers.meta.MultiClassClassifier() - 
2151;medical;42;1;bohb;0.8282312925170069;FMacroAvgD;meka.classifiers.multilabel.CCq(P=0.4949092454256738) - weka.classifiers.functions.SimpleLogistic(A=false, S=false, W=0.0, WActivator=0) - 
